start;end;corpus;sent_id;left;node;right;node_sentences;pref;suff;morphind;root;root_pos;affix;schema;clause_type;subordinate_clause_type;frame;syntactic_transitivity;dobj_syntax;dobj_role;dobj_animacy;dobj_concreteness;recipient_animacy;recipient_pronominality;recipient_syntax;agent_encoded;theme_encoded;recipient_encoded;notes;agent_pronominality;agent_animacy
7;15;ind_newscrawl_2011_1M;85652;Ketika;membeli;Barclays berkomitmen tak akan menggadaikan Bank Akita selama lima tahun.;Ketika<m>membeli</m>Barclays berkomitmen tak akan menggadaikan Bank Akita selama lima tahun.;me-;NA;meN+beli<v>_VSA;beli;v;me-;intransitive;subordinate;adverbial;;intransitive;NA;NA;;;;;NA;TRUE;FALSE;;;proper-name;inanimate
53;61;ind_newscrawl_2012_1M;191797;Petral merupakan perpanjangan tangan Pertamina dalam;membeli;BBM.;Petral merupakan perpanjangan tangan Pertamina dalam<m>membeli</m>BBM.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;proper-name;inanimate
39;47;ind_web_2012_1M;473134;Setelah pertemuan itu, aku pergi untuk;membeli;beberapa buku saku Islam berbahasa Perancis guna kuhadiahkan kepadanya.;Setelah pertemuan itu, aku pergi untuk<m>membeli</m>beberapa buku saku Islam berbahasa Perancis guna kuhadiahkan kepadanya.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;recipient_in_different_clause;personal-pronoun;animate
43;51;ind_newscrawl_2011_1M;719155;Karenanya, untuk menyelamatkan, ia mengaku;membeli;benda-benda budaya bersejarah asal Indonesia yang ada di berbagai tempat di luar negeri seperti New York, Singapura, London, dan Amsterdam.;Karenanya, untuk menyelamatkan, ia mengaku<m>membeli</m>benda-benda budaya bersejarah asal Indonesia yang ada di berbagai tempat di luar negeri seperti New York, Singapura, London, dan Amsterdam.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;personal-pronoun;animate
18;26;ind_newscrawl_2011_1M;784187;”Masyarakat dapat;membeli;beras Bulog ya saat OP.;”Masyarakat dapat<m>membeli</m>beras Bulog ya saat OP.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;np;animate
3;11;ind_web_2012_1M;967153;Ia;membeli;beras dan membuat bubur, dan segala urusan papanya.;Ia<m>membeli</m>beras dan membuat bubur, dan segala urusan papanya.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;personal-pronoun;animate
62;70;ind_news_2010_300K;36885;"""Ya kami tidak bisa melarang mereka, sebab kenyataannya mitra";membeli;"beras dari petani jauh lebih tinggi dari HPP,"" ujar Ali.";"""Ya kami tidak bisa melarang mereka, sebab kenyataannya mitra<m>membeli</m>beras dari petani jauh lebih tinggi dari HPP,"" ujar Ali.";me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;source/seller_encoded;np;inanimate
13;21;ind_newscrawl_2016_1M;34146;Antara lain,;membeli;bibit, rabuk, polibag, dan sarana-prasarana pendukung.;Antara lain,<m>membeli</m>bibit, rabuk, polibag, dan sarana-prasarana pendukung.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;FALSE;;;;;
21;29;ind_web_2012_1M;203061;"""Beri aku uang untuk";membeli;chai!;"""Beri aku uang untuk<m>membeli</m>chai!";me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;money_encoded;personal-pronoun;animate
129;137;ind_newscrawl_2015_300K;102488;Ini terjadi bukan saja masyarakat menyukai makanan berbahan jeroan seperti soto, gulai, dan sate, tapi karena mereka tak sanggup;membeli;daging sapi yang mahal.;Ini terjadi bukan saja masyarakat menyukai makanan berbahan jeroan seperti soto, gulai, dan sate, tapi karena mereka tak sanggup<m>membeli</m>daging sapi yang mahal.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;personal-pronoun;animate
66;74;ind_newscrawl_2012_1M;311006;Karena harga daging yang semakin mahal, akibatnya konsumen enggan;membeli;daging.;Karena harga daging yang semakin mahal, akibatnya konsumen enggan<m>membeli</m>daging.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;main;;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;np;animate
126;134;ind_news_2010_300K;221285;"""LSM sebagai mitra pemerintah di Sulbar dalam mengawal pembangunan menjadi sulit mengakses data statistik Sulbar karena harus";membeli;"data statistik di BPS Sulbar melalui software,"" katanya.";"""LSM sebagai mitra pemerintah di Sulbar dalam mengawal pembangunan menjadi sulit mengakses data statistik Sulbar karena harus<m>membeli</m>data statistik di BPS Sulbar melalui software,"" katanya.";me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;adverbial;;monotransitive;np;theme;inanimate;abstract;;;NA;TRUE;;;;np;inanimate
28;36;ind_news_2011_300K;64638;Ini artinya ketiganya harus;membeli;dengan proporsi yang berimbang yaitu masing-masing Rp752 miliar.;Ini artinya ketiganya harus<m>membeli</m>dengan proporsi yang berimbang yaitu masing-masing Rp752 miliar.;me-;NA;meN+beli<v>_VSA;beli;v;me-;intransitive;subordinate;complement_clause;;intransitive;NA;NA;;;;;NA;TRUE;FALSE;;;number;inanimate
26;34;ind_newscrawl_2016_1M;6224;Ada juga cara lain dengan;membeli;di tempat penjualan tak resmi.;Ada juga cara lain dengan<m>membeli</m>di tempat penjualan tak resmi.;me-;NA;meN+beli<v>_VSA;beli;v;me-;intransitive;subordinate;adverbial;;intransitive;NA;NA;;;;;NA;FALSE;FALSE;;;;
36;44;ind_newscrawl_2016_1M;790084;Sedangkan penerima ginjal atau yang;membeli;diminta bayaran sebesar Rp250 juta hingga Rp300 juta.;Sedangkan penerima ginjal atau yang<m>membeli</m>diminta bayaran sebesar Rp250 juta hingga Rp300 juta.;me-;NA;meN+beli<v>_VSA;beli;v;me-;intransitive;subordinate;relative_clause;;intransitive;NA;NA;;;;;NA;TRUE;FALSE;;;np;animate
81;89;ind_news_2008_300K;130054;Dirut Finance Corfindo, Edwin Sinaga, di Jakarta, Jumat, mengatakan pelaku pasar;membeli;dolar AS, karena gejolak pasar masih tinggi yang menunjukkan pasar masih belum tenang.;Dirut Finance Corfindo, Edwin Sinaga, di Jakarta, Jumat, mengatakan pelaku pasar<m>membeli</m>dolar AS, karena gejolak pasar masih tinggi yang menunjukkan pasar masih belum tenang.;me-;NA;meN+beli<v>_VSA;beli;v;me-;theme_obj_cxn;subordinate;complement_clause;;monotransitive;np;theme;inanimate;concrete;;;NA;TRUE;;;;np;animate
